batch_id,input_symbol,input_company_name,nse_symbol,isin,legal_company_name,common_company_name,normalized_symbol,company_name_key,processed_status,processed_date,curation_status,overall_confidence,latest_annual_report_financial_year,source_profile_file,notes
nifty_500_shariah,CROMPTON,Crompton Greaves Consumer Electricals Ltd.,CROMPTON,INE299U01018,Crompton Greaves Consumer Electricals Limited,Crompton Greaves Consumer Electricals Limited,CROMPTON,CROMPTON GREAVES CONSUMER ELECTRICALS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,annual-report text extraction: PdfReadError: Cannot find Root object in pdf
nifty_500_shariah,CUMMINSIND,Cummins India Ltd.,CUMMINSIND,INE298A01020,Cummins India Limited,Cummins India Limited,CUMMINSIND,CUMMINS INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,CYIENT,Cyient Ltd.,CYIENT,INE136B01020,Cyient Limited,Cyient Limited,CYIENT,CYIENT,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,annual-report text extraction: PdfReadError: Cannot find Root object in pdf
nifty_500_shariah,DALBHARAT,Dalmia Bharat Ltd.,DALBHARAT,INE00R701025,Dalmia Bharat Limited,Dalmia Bharat Limited,DALBHARAT,DALMIA BHARAT,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,DEEPAKNTR,Deepak Nitrite Ltd.,DEEPAKNTR,INE288B01029,Deepak Nitrite Limited,Deepak Nitrite Limited,DEEPAKNTR,DEEPAK NITRITE,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,DIXON,Dixon Technologies (India) Ltd.,DIXON,INE935N01020,Dixon Technologies (India) Limited,Dixon Technologies (India) Limited,DIXON,DIXON TECHNOLOGIES INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,DMART,Avenue Supermarts Ltd.,DMART,INE192R01011,Avenue Supermarts Limited,Avenue Supermarts Limited,DMART,AVENUE SUPERMARTS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,DOMS,DOMS Industries Ltd.,DOMS,INE321T01012,DOMS Industries Limited,DOMS Industries Limited,DOMS,DOMS INDUSTRIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,ECLERX,eClerx Services Ltd.,ECLERX,INE738I01010,eClerx Services Limited,eClerx Services Limited,ECLERX,ECLERX SERVICES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,ELECON,Elecon Engineering Company Ltd.,ELECON,INE205B01031,Elecon Engineering Company Limited,Elecon Engineering Company Limited,ELECON,ELECON ENGINEERING,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP,INE285A01027,Elgi Equipments Limited,Elgi Equipments Limited,ELGIEQUIP,ELGI EQUIPMENTS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,EMAMILTD,Emami Ltd.,EMAMILTD,INE548C01032,Emami Limited,Emami Limited,EMAMILTD,EMAMI,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE,INE168P01015,Emcure Pharmaceuticals Limited,Emcure Pharmaceuticals Limited,EMCURE,EMCURE PHARMACEUTICALS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,ENDURANCE,Endurance Technologies Ltd.,ENDURANCE,INE913H01037,Endurance Technologies Limited,Endurance Technologies Limited,ENDURANCE,ENDURANCE TECHNOLOGIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,ENRIN,Siemens Energy India Ltd.,ENRIN,INE1NPP01017,Siemens Energy India Limited,Siemens Energy India Limited,ENRIN,SIEMENS ENERGY INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,EXIDEIND,Exide Industries Ltd.,EXIDEIND,INE302A01020,Exide Industries Limited,Exide Industries Limited,EXIDEIND,EXIDE INDUSTRIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,FINCABLES,Finolex Cables Ltd.,FINCABLES,INE235A01022,Finolex Cables Limited,Finolex Cables Limited,FINCABLES,FINOLEX CABLES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,FIRSTCRY,Brainbees Solutions Ltd.,FIRSTCRY,INE02RE01045,Brainbees Solutions Limited,Brainbees Solutions Limited,FIRSTCRY,BRAINBEES SOLUTIONS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM,INE09N301011,Gujarat Fluorochemicals Limited,Gujarat Fluorochemicals Limited,FLUOROCHEM,GUJARAT FLUOROCHEMICALS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,FORCEMOT,Force Motors Ltd.,FORCEMOT,INE451A01017,FORCE MOTORS LTD,FORCE MOTORS LTD,FORCEMOT,FORCE MOTORS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,FORTIS,Fortis Healthcare Ltd.,FORTIS,INE061F01013,Fortis Healthcare Limited,Fortis Healthcare Limited,FORTIS,FORTIS HEALTHCARE,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,FSL,Firstsource Solutions Ltd.,FSL,INE684F01012,Firstsource Solutions Limited,Firstsource Solutions Limited,FSL,FIRSTSOURCE SOLUTIONS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GABRIEL,Gabriel India Ltd.,GABRIEL,INE524A01029,Gabriel India Limited,Gabriel India Limited,GABRIEL,GABRIEL INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GAIL,GAIL (India) Ltd.,GAIL,INE129A01019,GAIL (India) Limited,GAIL (India) Limited,GAIL,GAIL INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GALLANTT,Gallantt Ispat Ltd.,GALLANTT,INE297H01019,Gallantt Ispat Limited,Gallantt Ispat Limited,GALLANTT,GALLANTT ISPAT,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GILLETTE,Gillette India Ltd.,GILLETTE,INE322A01010,Gillette India Limited,Gillette India Limited,GILLETTE,GILLETTE INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GLENMARK,Glenmark Pharmaceuticals Ltd.,GLENMARK,INE935A01035,Glenmark Pharmaceuticals Limited,Glenmark Pharmaceuticals Limited,GLENMARK,GLENMARK PHARMACEUTICALS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GODREJCP,Godrej Consumer Products Ltd.,GODREJCP,INE102D01028,Godrej Consumer Products Limited,Godrej Consumer Products Limited,GODREJCP,GODREJ CONSUMER PRODUCTS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GPIL,Godawari Power & Ispat Ltd.,GPIL,INE177H01039,Godawari Power And Ispat limited,Godawari Power And Ispat limited,GPIL,GODAWARI POWER AND ISPAT,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GRANULES,Granules India Ltd.,GRANULES,INE101D01020,Granules India Limited,Granules India Limited,GRANULES,GRANULES INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GRAVITA,Gravita India Ltd.,GRAVITA,INE024L01027,Gravita India Limited,Gravita India Limited,GRAVITA,GRAVITA INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,GVT&D,GE Vernova T&D India Ltd.,GVT&D,INE200A01026,GE Vernova T&D India Limited,GE Vernova T&D India Limited,GVT&D,GE VERNOVA T AND D INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,HAVELLS,Havells India Ltd.,HAVELLS,INE176B01034,Havells India Limited,Havells India Limited,HAVELLS,HAVELLS INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2026,company_profiles.jsonl,
nifty_500_shariah,HEG,HEG Ltd.,HEG,INE545A01024,HEG Limited,HEG Limited,HEG,HEG,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,HEROMOTOCO,Hero MotoCorp Ltd.,HEROMOTOCO,INE158A01026,Hero MotoCorp Limited,Hero MotoCorp Limited,HEROMOTOCO,HERO MOTOCORP,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,HEXT,Hexaware Technologies Ltd.,HEXT,INE093A01041,Hexaware Technologies Limited,Hexaware Technologies Limited,HEXT,HEXAWARE TECHNOLOGIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2025,company_profiles.jsonl,
nifty_500_shariah,HFCL,HFCL Ltd.,HFCL,INE548A01028,HFCL Limited,HFCL Limited,HFCL,HFCL,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,HINDCOPPER,Hindustan Copper Ltd.,HINDCOPPER,INE531E01026,Hindustan Copper Limited,Hindustan Copper Limited,HINDCOPPER,HINDUSTAN COPPER,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,HSCL,Himadri Speciality Chemical Ltd.,HSCL,INE019C01026,Himadri Speciality Chemical Limited,Himadri Speciality Chemical Limited,HSCL,HIMADRI SPECIALITY CHEMICAL,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2026,company_profiles.jsonl,
nifty_500_shariah,HYUNDAI,Hyundai Motor India Ltd.,HYUNDAI,INE0V6F01027,Hyundai Motor India Limited,Hyundai Motor India Limited,HYUNDAI,HYUNDAI MOTOR INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,IGL,Indraprastha Gas Ltd.,IGL,INE203G01027,Indraprastha Gas Limited,Indraprastha Gas Limited,IGL,INDRAPRASTHA GAS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,INDUSTOWER,Indus Towers Ltd.,INDUSTOWER,INE121J01017,Indus Towers Limited,Indus Towers Limited,INDUSTOWER,INDUS TOWERS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,INOXWIND,Inox Wind Ltd.,INOXWIND,INE066P01011,Inox Wind Limited,Inox Wind Limited,INOXWIND,INOX WIND,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,IPCALAB,Ipca Laboratories Ltd.,IPCALAB,INE571A01038,IPCA Laboratories Limited,IPCA Laboratories Limited,IPCALAB,IPCA LABORATORIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,ITI,ITI Ltd.,ITI,INE248A01017,ITI Limited,ITI Limited,ITI,ITI,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,INE572A01036,JB Chemicals & Pharmaceuticals Limited,JB Chemicals & Pharmaceuticals Limited,JBCHEPHARM,JB CHEMICALS AND PHARMACEUTICALS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2026,company_profiles.jsonl,
nifty_500_shariah,JINDALSAW,Jindal Saw Ltd.,JINDALSAW,INE324A01032,Jindal Saw Limited,Jindal Saw Limited,JINDALSAW,JINDAL SAW,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2026,company_profiles.jsonl,
nifty_500_shariah,JINDALSTEL,Jindal Steel Ltd.,JINDALSTEL,INE749A01030,JINDAL STEEL LIMITED,JINDAL STEEL LIMITED,JINDALSTEL,JINDAL STEEL,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,JSL,Jindal Stainless Ltd.,JSL,INE220G01021,Jindal Stainless Limited,Jindal Stainless Limited,JSL,JINDAL STAINLESS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,JSWDULUX,JSW Dulux Ltd.,JSWDULUX,INE133A01011,JSW Dulux Limited,JSW Dulux Limited,JSWDULUX,JSW DULUX,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,annual-report text extraction: PdfReadError: Cannot find Root object in pdf
nifty_500_shariah,JUBLINGREA,Jubilant Ingrevia Ltd.,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,Jubilant Ingrevia Limited,JUBLINGREA,JUBILANT INGREVIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,JUBLPHARMA,Jubilant Pharmova Ltd.,JUBLPHARMA,INE700A01033,Jubilant Pharmova Limited,Jubilant Pharmova Limited,JUBLPHARMA,JUBILANT PHARMOVA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,JWL,Jupiter Wagons Ltd.,JWL,INE209L01016,Jupiter Wagons Limited,Jupiter Wagons Limited,JWL,JUPITER WAGONS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,Jyoti CNC Automation Limited,JYOTICNC,JYOTI CNC AUTOMATION,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,KAJARIACER,Kajaria Ceramics Ltd.,KAJARIACER,INE217B01036,Kajaria Ceramics Limited,Kajaria Ceramics Limited,KAJARIACER,KAJARIA CERAMICS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,KEC,KEC International Ltd.,KEC,INE389H01022,KEC International Limited,KEC International Limited,KEC,KEC INTERNATIONAL,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,KEI,KEI Industries Ltd.,KEI,INE878B01027,KEI Industries Limited,KEI Industries Limited,KEI,KEI INDUSTRIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,KPIL,Kalpataru Projects International Ltd.,KPIL,INE220B01022,Kalpataru Projects International Limited,Kalpataru Projects International Limited,KPIL,KALPATARU PROJECTS INTERNATIONAL,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,KPITTECH,KPIT Technologies Ltd.,KPITTECH,INE04I401011,KPIT Technologies Limited,KPIT Technologies Limited,KPITTECH,KPIT TECHNOLOGIES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,LINDEINDIA,Linde India Ltd.,LINDEINDIA,INE473A01011,Linde India Limited,Linde India Limited,LINDEINDIA,LINDE INDIA,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,LLOYDSME,Lloyds Metals & Energy Ltd.,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,Lloyds Metals And Energy Limited,LLOYDSME,LLOYDS METALS AND ENERGY,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2026,company_profiles.jsonl,
nifty_500_shariah,LODHA,Lodha Developers Ltd.,LODHA,INE670K01029,Lodha Developers Limited,Lodha Developers Limited,LODHA,LODHA DEVELOPERS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,LTFOODS,LT Foods Ltd.,LTFOODS,INE818H01020,LT Foods Limited,LT Foods Limited,LTFOODS,LT FOODS,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,LTM,LTM Ltd.,LTM,INE214T01019,LTM Limited,LTM Limited,LTM,LTM,processed,2026-05-27,curated_v2_agent_assisted,0.68,2025-2026,company_profiles.jsonl,
nifty_500_shariah,LTTS,L&T Technology Services Ltd.,LTTS,INE010V01017,L&T Technology Services Limited,L&T Technology Services Limited,LTTS,L AND T TECHNOLOGY SERVICES,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,LUPIN,Lupin Ltd.,LUPIN,INE326A01037,Lupin Limited,Lupin Limited,LUPIN,LUPIN,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,MARICO,Marico Ltd.,MARICO,INE196A01026,Marico Limited,Marico Limited,MARICO,MARICO,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
nifty_500_shariah,MEDANTA,Global Health Ltd.,MEDANTA,INE474Q01031,Global Health Limited,Global Health Limited,MEDANTA,GLOBAL HEALTH,processed,2026-05-27,curated_v2_agent_assisted,0.68,2024-2025,company_profiles.jsonl,
